Date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM,^GSPC
6/10/2016,0.009250424,-0.007971649,0.029090824,0.013106669,-0.003438706,0.013028218,-0.017897056,-0.014381315,0.003334437,-0.037836675,-0.022336565,-0.003407128,0.013195319,0.019416386,-0.01245344,0.020872992,0.008288599,0.001068383,0.002996987,-0.006003718,0.030584568,0.017148042,0.008812659,-0.001227237,0.017386699,0.015511855,0.002997765,0.033790306,0.00380257,0.018054925,-0.001458722
6/3/2016,-0.024513278,-0.000458098,-0.014341606,0.041910745,0.007235171,-0.013420231,0.023686274,-0.01547466,-0.005993998,-0.024493572,-0.011396806,0.00032726,0.00158256,0.014924331,-0.012147398,0.005789463,-0.008212217,-0.003024238,0.00282889,-0.010181641,-0.047075139,0.00230907,0.012690858,0.003846207,0.020972383,-0.003280412,0.003508727,0.005908985,0.001694734,-0.01838815,3.33E-05
5/27/2016,0.052473908,0.024723175,0.014263028,0.029474025,0.033400819,0.022100719,0.021366988,0.005098324,0.018767444,0.03606391,0.015726967,0.037259732,0.046022403,0.003721787,0.029783508,0.018708911,0.005614085,0.02324159,0.02455538,0.033031901,-0.005147777,0.025458371,0.017467137,0.020259802,0.023100673,0.016611906,0.02529854,0.019146963,0.012659321,0.003004187,0.02251876
5/20/2016,0.050619305,-0.003124162,-0.036457209,-0.002858308,0.052856426,0.001040674,0.044154653,-0.007388969,-0.002702794,-0.005357467,-0.009661255,-0.003186893,0.007991999,-0.001020052,0.037050056,-0.031357475,-0.049893016,-0.01322435,0.022571871,-0.00207626,-0.014588599,0.016435511,-0.015008008,-0.006946983,0.0149268,-0.005119178,0.010873821,-0.025448736,0.073029307,0.012107752,0.002786135
5/13/2016,-0.02401335,-0.006063968,-0.000467897,-0.045884007,0,-0.011056415,-0.015368015,-0.04873342,-0.01606465,-0.022344256,-0.019120314,0.002915309,-0.004336935,0.007247032,-0.006514645,0.000661746,-0.013492467,-0.003380646,0.005210298,0.013600387,-0.019354292,-0.002766814,-0.011018662,0.019900345,-0.023292519,-0.00844136,-0.009748316,-0.003527295,-0.042418553,0.010062392,-0.005131858
5/6/2016,-0.00487101,-0.014160636,-0.011490009,-0.057733866,-0.035546243,-0.003136621,-0.025352813,0.021839957,-0.020700571,-0.032576433,0.013427947,0.018812165,0.000643059,0.005871252,-0.025642388,0.011540246,0.031823,0.008981035,-0.022870783,0.010373151,-0.008690445,0.026250045,0.02477775,0.004991916,0.002730351,-0.031634391,0.006195425,0.003527295,0.02042701,0.00124362,-0.003958901
4/29/2016,-0.11989051,-0.007612576,0.028213207,-0.007690289,-0.023725017,0.001665054,-0.000909975,-0.004926778,-0.000325119,-0.015958705,-0.013133088,-0.017389548,-0.043934586,-0.011002699,-0.012109935,0.005820382,0.007857449,-0.00761829,-0.034059633,-0.037584394,-0.008279204,-0.01697549,-0.010306067,-0.008516762,-0.018434994,-0.012662596,-0.023921966,0.007685572,-0.027289893,0.009890451,-0.01264428
4/22/2016,-0.038700105,0.059203667,-0.000610222,-0.001091121,0.008920664,0.047991519,0.010667631,0.051207068,-0.008739397,0.050614923,0.004802698,-0.021451702,0.00570517,0.028100284,0.033378872,-0.03442518,-0.018004306,-0.000711229,0.010630884,-0.072078192,-0.001177217,0.023416091,-0.016539574,-0.047483339,0.052027451,0.010748183,-0.012186807,-0.015702012,-0.004935491,0.029683219,0.005201014
4/15/2016,0.010892013,0.043413532,0.025096837,0.062813705,0.007555424,0.009299629,0.032228224,0.022256244,0.007764505,0.05338042,0.010349076,0.015744165,-0.005389107,0.009850527,0.069085163,-0.016564801,-0.001407632,0.012820314,0.013991302,0.022350586,0.001345545,0,-0.002717876,0.008640914,0.013043166,0.031572923,0.025932806,-0.016034376,0.014586129,0.020930962,0.01605042
4/8/2016,-0.012165648,-0.021705772,0.007220182,-0.032290652,-0.026373632,0.02172276,-0.011171588,-0.02711312,-0.03635601,-0.061547863,-0.009163198,-0.021003066,-0.025594503,-0.000824742,-0.028848928,0.000853737,0.007373213,-0.005386572,0.030444376,-0.020911896,-0.035868616,0.078710324,-0.003958484,-0.018656781,-0.033179968,0.013413626,0.00565482,-0.023969363,-0.014586129,0.003008884,-0.012222352
4/1/2016,0.040068423,0.010364508,-0.039838416,0.019726926,0.025773836,-0.006239658,-0.000625659,0.01885027,0.026016754,0.043610338,0.033096444,0.03042127,0.017721763,0.008092154,0.00653541,0.027054917,0.029805153,0.01849501,0.011801057,0.02477804,-0.000973846,-0.001330721,0.007691486,0.017269211,0.010289898,0.00914446,0.045483316,0.008366635,0.015468276,-0.012220141,0.017933116
3/25/2016,-0.002363166,-0.012326603,-0.013830836,-0.002387718,-0.01314645,-0.029502554,-0.014129586,-0.020161596,0.006126031,-0.029622427,-0.006798753,0.005829896,-0.024784437,0.007506621,-0.016672643,-0.000438552,-0.006387143,-0.005276091,0.015571969,0.013370619,-0.02150266,0.021166696,-0.003131744,-0.003201348,0.014649111,0.000100815,0.004867606,0.005992476,0.015561625,-0.002616262,-0.006677332
3/18/2016,0.035165596,0.029170167,0.072192067,0.036019,0.016729398,0.032353208,0.016007819,0.012782937,0.018936252,0.023497312,0.022247827,0.032685357,0.028555572,-0.001951587,0.019029172,0.008810579,0.02060073,0.021088108,-0.018018546,0.007883028,0.047298904,-0.035032799,0.01698037,0.018483537,0.012866444,0.023494517,0.029573626,0.01342554,-0.00328073,0.02416134,0.013453879
3/11/2016,-0.007307544,0.019873147,0.028980468,-0.000549061,0.038789995,0.072905013,0.010235474,-0.005498424,-0.003947368,-0.018663297,0.028317686,0.032555617,0.036227748,0.011297459,-0.011893914,0.03217886,0.036614588,0.01124414,0.029987985,0.019791375,-0.019450081,0.026243087,-0.02106115,0.034465569,0.030851378,-0.002580581,-0.031199042,0.013801357,0.013198707,-0.001216019,0.011038878
3/4/2016,0.061043276,0.051212134,0.024329212,0.085514796,0.014659097,0.041566188,0.02678811,0.032718804,0.035419758,0.04726123,-0.005559614,0.042774312,0.027471518,0.006783493,0.042697142,0.022235847,0.001024553,0.011308721,0.028039334,0.014129685,-0.019063329,-0.017351232,0.029043924,0.017728746,0.003866267,-0.007088238,0.015959015,0.015365432,0.004051338,0.006583793,0.026313278
2/26/2016,0.009017956,0.012171994,0.02571717,0.021922416,-0.00528702,-0.025169634,0.025355239,0.00315264,0.020983017,0.022480337,0.036866382,-0.007921343,0.037262905,0.015433252,-0.00485428,-0.014497933,0.01208503,0.011566012,0.010321459,-0.01008545,0.053987291,0.024783581,-0.00847203,0.003417279,0.030545082,0.101852122,0.016637061,0.003140873,0.028209531,-0.009132419,0.015660615
2/19/2016,0.021576367,0.038190329,0.05837478,0.03531509,0.055763471,0.025051094,0.026528575,0.041475555,0.026537922,0.005323413,0.045131889,0.094829344,0.00244126,0.029942631,0.005723593,0.015193611,-0.011942466,0.016043631,0.021987867,0.032957136,0.049954307,0.004418075,0.009829295,0.005566341,0.051078537,0.033609553,0.017610541,0.014856313,-0.02323557,0.017978707,0.028025183
2/12/2016,-0.000319058,-0.024757429,-0.111441812,-0.045958379,0.092566227,0.03030349,-0.001902604,-0.029723931,-0.009859357,-0.068367561,-0.000945122,-0.050189871,-0.013870005,0.012650854,-0.004512302,0.015663713,0.021686785,0.010386913,-0.007113237,0.006755321,-0.013205509,0.011303336,-0.002589402,0.011226633,0.000894724,-0.021751417,-0.01372843,-0.017016688,-0.012314225,0.020828531,-0.008155299
2/5/2016,-0.029290797,0.008931924,0.020026289,0.060473394,-0.038565181,-0.042403691,0.109917888,-0.020240974,-0.019431438,-0.03201219,-0.077085244,0.029841389,-0.057194901,-0.038057146,-0.029852959,-0.011246375,-0.070101296,0.016225231,-0.025788445,-0.093750249,-0.081266358,-0.039065477,-0.006016547,-0.007031437,-0.030326722,0.001709163,-0.040408139,0.019814398,0.009598146,0.028242243,-0.031513273
1/29/2016,-0.041060305,-0.028741807,-0.036614464,0.020451859,0.017812036,0.034472073,-0.036841327,-0.011208148,0.029998681,0.029522902,0.024144177,0.018521338,0.035770881,0.076482431,0.043802665,0.020240489,0.044436918,0.079071878,-0.013331043,0.052163058,0.018390769,-0.007189537,0.054461758,0.037115308,0.007233411,0.015399163,0.024323543,0.060424398,0.056892495,0.016578686,0.017332772
1/22/2016,0.043219937,-0.133281624,-0.008152134,0.018370471,-0.010640547,-0.001554969,0.011945382,0.031449122,-0.008813661,0.008000719,0.029176866,-0.059654137,0.005696111,-0.002580612,-0.00157908,0.013403694,0.027572671,0.005966693,0.004098107,0.025175608,0.056076899,-0.003251085,0.039926697,-0.018825003,0.045267223,0.008373084,0.012039184,0.057083575,0.012197269,-0.013104373,0.014031629
1/15/2016,0.001751729,-0.011379967,-0.034116547,-0.04310912,-0.047943095,0.018577152,-0.123007592,-0.055411424,0.001404832,-0.052147537,-0.038420448,-0.012229878,-0.057139685,-0.011887846,-0.032427827,-0.0002408,-0.002601223,-0.012895104,0.001173797,-0.025940329,-0.022503801,-0.006147848,-0.013117134,-0.008432403,-0.008112098,-0.05420868,-0.014512032,-0.008962727,-0.025664929,0.037963445,-0.021934664
1/8/2016,-0.082134957,-0.084593744,-0.10644452,-0.071191958,-0.083946378,-0.091061895,-0.085047665,-0.057080055,-0.090665962,-0.09473332,-0.065219214,-0.044501064,-0.089204019,-0.045407933,-0.107242706,-0.034335128,-0.022773005,-0.069756531,-0.033496654,-0.058452693,-0.059834862,-0.040460643,-0.044285822,-0.062803454,-0.065695184,-0.060832776,-0.06210865,-0.018310169,0.035889911,-0.042721379,-0.061497355
1/1/2016,-0.025975505,-0.008732249,0.007358099,-0.020679515,-0.008067373,-0.022966905,0.003007476,-0.00739552,0.010326073,-0.012352038,-0.004902819,-0.004567513,-0.015267476,-0.009688175,-0.008595522,-0.013410713,-0.003633209,-0.003644425,-0.000567935,-0.003418701,-0.010821218,-0.010477814,-0.00477374,-0.003626143,-0.005932757,-0.002391237,-0.009113777,-0.010545488,0.007696634,-0.017548836,-0.008307156
12/25/2015,0.018687028,0.033184062,0.027906172,0.063520638,0.041385112,0.024635835,0.046233146,-0.017417865,0.018000717,0.039003699,0.019834133,0.024529854,0.032247007,0.017212451,0.033591003,0.024176094,0.016239776,0.028649079,0.023161259,0.028052661,-0.016949657,0.01950233,0.021024095,0.028112731,0.021524645,0.041991006,0.025101721,0.024927936,0.033091244,0.026181344,0.027268083
12/18/2015,-0.065257627,-0.014481316,-0.035471712,-0.004902856,0.004196043,0.038245779,-0.105297498,-0.002966265,0.008112465,-0.006078601,-0.001150696,0.0024493,-0.01174096,0.002651775,0.005137492,0.005426353,0.004984203,-0.05243948,-0.009827644,0.001294155,0.017503729,-0.002185922,0.004489671,0.003365306,-0.001380639,-0.010342734,0.002755417,0.016375718,-0.00862874,0.038786001,-0.003394768
12/11/2015,-0.050395941,-0.032011843,-0.026475401,-0.067228464,-0.049226931,-0.037131728,0.038936809,-0.049410183,-0.007571915,-0.0733108,-0.030873752,-0.042624684,-0.019361996,-0.012412695,-0.057912575,-0.023843908,-0.001033198,-0.021658631,-0.019566247,-0.033648792,-0.044296787,-0.022819174,-0.000642557,-0.033043585,-0.015060907,-0.025711761,-0.054834441,-0.019662603,-0.005041206,-0.059025073,-0.038659194
12/4/2015,0.010302395,-0.010493143,0.010492611,-0.017564278,0.005839328,-0.007330136,0.009789645,-0.007760366,0.004272788,0.000895241,0.002856861,0.014127686,0.013833005,0.005649785,0.010661938,0.003239135,0.017098784,0.001454689,-0.005948055,0.036056427,-0.015000669,0.000304775,0.027748805,-0.006902373,0.033612254,-0.011115195,0.006989302,0.010556574,0.004493394,-0.029610404,0.000755576
11/27/2015,-0.012568241,-0.007901934,-0.016534815,0.001123991,-0.009109104,0.015163533,0.005830023,-0.042012967,-0.009832917,-0.005236535,0.034198361,-0.000288821,-0.005786844,-0.001074137,-0.005493174,0.024466748,0.010615444,-0.006058037,-0.002591066,-0.004809507,0.012585347,0.018778443,-0.001583948,-0.008496657,0.012054227,-0.014562927,-0.004374273,-0.003531295,-0.003000923,0.017886285,0.000449927
11/20/2015,0.060111513,0.016989665,0.046653811,0.021454206,0.050587251,0.015853598,-0.005233742,0.044535049,0.012471374,0.005656522,0.081656811,0.04996403,0.076418713,0.03304304,0.029754336,0.025057859,0.035201147,0.027528666,0.019976336,0.031945576,0.084841288,-0.033310926,0.024837834,0.033624652,0.013905171,0.017874059,0.026280894,0.025888523,0.062686833,0.021408212,0.032165471
11/13/2015,-0.074756364,-0.042618418,-0.036833445,-0.058704915,-0.08200723,-0.058579453,0.019826058,-0.007201514,0.011960255,-0.045084061,-0.048631442,-0.048157365,-0.052476093,-0.020218696,-0.043283987,-0.013919131,-0.029919826,-0.022928222,-0.029359248,-0.038609015,-0.078260967,-0.019643389,-0.021535281,-0.009773536,-0.030061497,-0.037359966,-0.006364701,-0.034443984,-0.040977975,-0.069726718,-0.036954947
11/6/2015,0.01724118,0.014096228,0.005285551,0.011578008,-0.013961731,0.034073912,0.041856238,0.016826237,0.033993762,0.060379968,0.018749158,-0.003813657,0.006428695,0.008770672,0.063468043,-0.00925176,0.009398826,0.012955442,-0.000915176,0.042401173,0.005707582,0.011286371,-0.010661344,0.001858549,-0.025539917,0.023995879,0.014968582,-0.023743718,0.026548716,0.020693441,0.009496091
10/30/2015,0.003520859,-0.017991473,0.009295607,0.017134558,-0.017182611,-0.003953429,0.050629351,0.005731183,-0.020195736,0.010723907,-0.007814801,-0.032310826,-0.030252427,0.007152091,0.005931888,-0.010335851,-0.003024309,0.009073681,0.033107054,-0.004359744,0.003823192,-0.006777793,-0.008474141,0.005418168,0.015918171,-0.022208682,0.006595653,0.015477363,-0.018349058,-0.002896501,0.002026813
10/23/2015,0.069905126,-0.034522532,0.064038632,0.040388065,0.038199068,-0.000548044,0.051057492,0.043832995,0.018123212,0.001726594,0.015120678,-0.038707242,0.054767906,0.020852033,0.022803844,0.018158651,0.071508083,0.046578194,0.026831721,0.106895908,0.000459798,-0.010517011,0.036988675,0.058500412,-0.034424788,0.078751564,0.013980907,0.032140172,-0.010069236,0.006043633,0.02046676
10/16/2015,-0.009679216,-0.001553098,-0.015146397,-0.022982826,0.012108458,0.019020988,0.01921613,0.025071472,0.031904578,0.032881665,0.011554065,-0.013211162,0.027617754,0.029649155,0.008041129,0,0.019848542,-0.008037649,0.010348577,0.008454778,0.043309586,0.034593093,0.005623303,0.028348997,0.005935338,-0.025164453,0.026938435,0.012154114,-0.124383761,0.03982232,0.009002022
10/9/2015,0.015640725,0.042269441,0.052461881,0.081797407,0.080162055,0.093804084,0.131448444,0.024550474,0.097200191,0.012240556,0.029441038,0.052609823,0.052046799,0.015214372,0.018250484,0.039563559,0.029328172,0.045726121,0.016025723,0.033235738,-0.002158543,0.004824971,0.028048056,0.028676181,0.003695925,0.060513212,0.045773585,0.043253403,0.025975532,0.043580451,0.032038053
10/2/2015,-0.038478284,-0.009230092,0.011761837,0.011019265,-0.002394589,0.048361154,0.014518154,0.026563273,0.021830445,-0.015805726,0.009123819,-0.005792829,0.057331957,0.031690264,-0.003605383,0.019248179,0.022293023,0.025747707,0.010828262,0.036424625,0.001678448,0.036636473,-0.003445972,0.00120032,0.020919044,0.027900361,-0.000282947,-0.031704905,0.018639887,0.035547933,0.010312513
9/25/2015,0.011045004,-0.011254617,-0.038042832,-0.10064025,0.019003697,-0.000514726,0.021233147,-0.025008654,0.004827089,-0.006153691,0.013974168,0.006277366,-0.007262784,-0.025924836,0.008659488,0.01628523,0.005548621,-0.00042989,-0.04974975,0.010524006,0.082946785,-0.029659176,0.038290823,0.002505383,-0.051091381,-0.042278057,0.012813369,-0.007883743,0.006922538,0.007538975,-0.013724836
9/18/2015,-0.006676586,0.005942377,0.010489113,-0.010658051,-0.018619446,0.025403504,-0.018964752,-0.015821356,0.002879265,-0.023648808,-0.002775914,-0.019597915,-0.015387532,0.004937815,-0.026236407,0.022047342,-0.003702636,-0.011677585,0.000767714,0,0.028476567,-0.003646502,0.021972692,0.001707229,0.031266881,-0.013740575,-0.013802945,-0.025693466,-0.020470979,-0.00013766,-0.001541189
9/11/2015,0.044216917,0.018987035,0.037140708,-0.006450556,0.019402974,-0.011544064,-0.003297642,0.03417236,0.038820196,0.026748583,0.008875042,0.025218686,0.032767259,0.017586279,0.017088959,-0.00154988,0.026632415,0.010103182,0.018217272,0.020211968,0.019232219,0.049746219,-0.00495713,0.023800894,0.059207735,0.018032156,0.0228709,0.020100002,0.011825169,0.003169215,0.020519683
9/4/2015,-0.036128989,-0.034103927,-0.026465381,-0.038246783,-0.01863407,-0.047876647,-0.064538561,-0.014844289,-0.047201688,-0.040045573,-0.021653479,-0.029349361,0.003512436,-0.041404459,-0.041875066,-0.023856285,-0.014652453,-0.030771691,-0.070709952,-0.03050843,-0.022762536,-0.040299027,-0.035010944,-0.026945349,-0.042856355,-0.027839737,-0.046611876,-0.027507547,-0.016301014,-0.03538628,-0.03460625
8/28/2015,0.068778464,-0.004945376,0.011549406,0.01258731,-0.017915505,0.059816754,-0.003081694,0.036165336,0.022915585,0.003494447,0.01163989,-0.005861858,0.067686796,-0.004089644,0.008298813,-0.002025872,-0.000329677,0.01481,-0.007198113,0.019770796,0.051340141,-0.026587794,-0.008808254,-0.024588121,0.008563287,0.002469682,0.017682539,-0.00065094,-0.024339343,0.039951086,0.009081411
8/21/2015,-0.092072858,-0.049142477,-0.096751683,-0.04548332,-0.092317716,-0.114139275,-0.035144291,-0.080820783,-0.058828848,-0.073308698,-0.030437675,-0.045313219,-0.08857896,-0.025823613,-0.065275267,-0.042591205,-0.02179301,-0.035706667,-0.05934761,-0.080748138,-0.067738164,-0.051710626,-0.051279418,-0.045393476,-0.039954786,-0.059377877,-0.041681498,-0.029706305,-0.084126667,-0.08284367,-0.05941543
8/14/2015,0.00380152,0.014817071,0.018573968,0.015406589,0.030782485,0.026394902,0.015158512,-0.02023071,0.011181927,-0.007004304,0.023830767,0.004053313,0.004836052,-0.000404799,-0.002354066,-0.012527357,0.003531879,-0.004105369,0.02065786,0.005547166,-0.001310846,0.003687489,0.001853098,0.020921124,-0.006588743,0.010673976,0.001771898,0.024082327,0.015735116,0.029031409,0.006701681
8/7/2015,-0.044306785,0.046997834,-0.005853011,-0.017188667,-0.009545929,-0.054940526,-0.042684227,-0.09293793,-0.011948525,-0.007980368,-0.000854828,-0.035068631,0.005852044,-0.013664439,-0.00702876,0.016656888,-0.009457764,-0.016321168,-0.01693347,0.000856151,-0.006181116,-0.016638078,-0.016033914,-0.006049063,0.003453578,-0.020343146,-0.015112249,-0.009232613,-0.003388356,-0.030507467,-0.012565314
7/31/2015,-0.026038978,0.002105765,0.000763309,0.032704996,0.000704024,-0.023677592,-0.020941482,0.009124829,0.013500718,-0.011056854,0.029834894,0.013924778,0.031225288,0.010634103,-0.005529795,0.015702236,0.038379816,0.013370387,0.026640625,0.016408106,0.019544066,0.051205919,-0.045743453,0.008041947,0.02891487,0.010019272,0.007193285,0.016158823,0.005572641,-0.009173705,0.011564725
7/24/2015,-0.040301294,-0.042812027,-0.019113564,-0.088717999,0.007776625,-0.027756814,-0.046831184,0.000420569,-0.056251825,-0.024345535,-0.0077174,-0.0768452,-0.049027858,-0.009336049,-0.004344008,-0.019831767,-0.014462962,-0.048110778,-0.024263354,-0.014693534,0.001682847,-0.023367779,-0.015841526,0.022382246,-0.048895189,-0.10893904,0.053829757,-0.033112097,-0.024972172,-0.032854619,-0.022343656
7/17/2015,0.050148862,0.024405486,0.016202263,0.021410852,0.032458744,-0.013435889,0.024085263,0.020570209,0.036258849,0.025117652,0.012040422,0.032760819,0.010231951,0.005510863,0.031706715,0.021068763,-0.001537346,0.011166889,0.014901453,0.044071683,0.020419912,0.020453181,0.015810104,0.019025765,0.013821487,0.005069876,0.035323118,0.012475206,0.003685731,0.004732489,0.023801591
7/10/2015,-0.02530961,-0.011574314,0.029999966,-0.026783544,-0.001831073,-0.015346254,-0.029433834,0.01270493,-0.019227687,-0.009654523,0.014337441,0.011203606,-0.046551108,0.011011704,-0.006985076,0.022534852,0.015272177,-0.002771279,0.004843429,0.004718343,0.005898499,0.029235796,0.012680346,0.017680157,0.002787392,0.005643037,0.002633997,0.007462052,0.017382211,-0.011127528,-7.70E-05
7/3/2015,-0.002448815,-0.017393302,-0.016060363,-0.028506742,-0.026493056,-0.028078061,-0.037754528,0.005625179,-0.011509464,-0.018799272,-0.009906796,-0.002238741,-0.014940185,-0.012116193,-0.014443361,-0.012832066,-0.011578718,-0.010945177,-0.014118771,-0.019183834,0.001457414,-0.016347563,0.00740908,0.013289576,-0.01175255,-0.035506746,-0.007445784,-0.008858906,-0.003611642,-0.008622799,-0.011827981
6/26/2015,0.001184116,-0.003873488,-0.018428404,-0.008030189,-0.02617489,-0.008784816,-0.062631355,0.020825808,-0.005521698,-9.38E-05,0.001510936,-0.009204494,-0.033288809,-0.002205578,0.012698251,-0.00995035,0.012515026,-0.011770623,0.007723391,-0.018389495,0.029413952,-0.007635717,-0.015011873,-0.015504176,0.023976894,-0.011996176,0.000873134,0.003365545,-0.008559725,-0.015969984,-0.004036591
6/19/2015,-0.004492309,0.008264566,0.016184853,-0.0037634,0.017023103,-0.004013295,0.010362784,0.023993664,0.00297849,0.000609945,0.01641074,0,0.023664154,0.015236644,-0.002493926,0.010950777,0.01067291,0.005741522,0.00293344,0.002823852,0.026153332,-0.000877443,0.020953149,-0.000201154,0.022523881,-0.02331376,-0.009274101,0.00443474,0.004270645,0.014064116,0.00755451
6/12/2015,-0.011570783,0.001761847,0.014601886,0.020702116,-0.001400487,-0.017075648,0.000723557,-0.003178222,0.003657532,0.012325751,0.00208155,-0.002452234,-0.016466538,-0.002437216,0.012235788,0.004718914,-0.005036751,0.006092769,-0.011591245,-0.003691233,0.017006434,0.003513669,0.01842672,0.007771257,0.013791963,0.005115029,0.013943487,0.0004233,-0.008660294,-0.003089739,0.000611439
6/5/2015,-0.012590379,-0.004148108,0.001493551,0.008519745,-0.025221684,-0.013783882,-0.027700121,-0.000634449,0.00073317,0.020450063,-0.004170769,-0.013351178,-0.079075922,-0.015599429,0.024625659,-0.021219754,-0.004073671,-0.012651928,-0.031700904,-0.015484082,0.003534586,-0.019175215,-0.01232202,-0.018061829,-0.031091539,-0.001451951,-0.004523794,-0.045730306,-0.016426271,-0.010857017,-0.00693291
5/29/2015,-0.017198421,-0.019010271,-0.030072806,-0.038061449,0.001707344,-0.018183254,0.003103202,0.000997088,-0.014923031,-0.00466398,-0.006619793,-0.015035376,0.029747427,-0.012010766,-0.010434787,-0.006084845,-0.022747243,-0.011872773,0.025111329,-0.000853387,-0.024058319,0.013617294,-0.0197052,-0.015796192,0.005171158,-0.012299276,-0.013593624,-0.003432839,-0.021182411,-0.015374259,-0.008820365
5/22/2015,0.02885649,0.012757954,-0.014193387,0.002258934,-0.009862164,-0.029496787,0.007657203,-0.000362639,0.014923031,0.023517855,-0.010553817,-0.006020632,0.013847065,-0.002064082,0.008915978,-0.007494172,0.009643117,-0.008005456,-0.014213055,-0.022935822,-0.005253037,0.008495669,-0.013664847,0.000486909,0.002176261,0.001096564,0.000718118,-0.003621759,-0.043591817,-0.009547237,0.001567543
5/15/2015,0.00897064,0.015578305,0.009714675,0.012746344,0.010888075,0.004192501,-0.062586209,0.001724005,-0.003294881,0.012243946,0.007793669,0.003353232,0.005776287,0.008146473,0.005937398,0.013090909,-0.001936262,0.01667209,-0.008431857,0.011452474,0.024492693,-0.000881963,0.001111294,-0.010174109,0.031065065,0.005974754,0.003187059,-0.007004847,0.009000655,-0.010364124,0.003128169
5/8/2015,-0.006199077,0.016596701,0.011833877,-0.000687004,0.003427051,-0.00358292,0.01660919,-0.003716615,0.001829079,0.014923773,0.026305525,0.001822526,-0.011520855,0.013294075,0.029126698,0.001709423,0.004387178,0.018349205,0.014593931,-0.018878344,0.016337397,0.006477895,0.00830998,0.015642795,0.021671615,0.025571115,0.05473132,-0.005370589,0.005400375,0.001574548,0.003697607
5/1/2015,-0.010261137,-0.003982665,-0.025455947,0.032217576,0.010698982,-0.007583264,0.034628206,0.008998096,0.018851108,-0.002326083,-0.037182284,0.022653353,0.040921545,-0.009443029,0.016005398,0.000489444,-0.009565566,-0.008273857,0.038485917,0.016368325,-0.001685504,-0.034321887,-0.008804255,-0.017761361,-0.047358853,-0.006217612,-0.02566762,0.007566768,-0.015652978,0.021386232,-0.004448633
4/24/2015,0.043374122,0.008627833,-0.008053875,0.015726105,0.031726141,0.006941302,-0.000419406,0.026271026,-0.01665152,0.003237662,0.014172054,0.055151047,-0.012083787,0.014950928,-0.003826497,0.014533847,0.039877156,-0.016962984,0.012578747,0.139908272,0.024061331,0.006542402,-0.01070121,-0.013852763,-0.000168505,0.009080301,0.044856127,0.022845554,0.02485573,0.00046004,0.017390836
4/17/2015,-0.018662477,-0.028935594,-0.031451929,0.016452385,-0.004288753,0.020369351,-0.009458898,-0.002434041,-0.04520149,0.008702667,-0.027625495,-0.013538467,0.016770629,-0.024599622,0.018307782,-0.014289548,-0.03031159,-0.032608471,-0.006483867,-0.002399872,-0.01430601,-0.011350859,-0.009886955,-0.021122444,-0.002439895,-0.028687038,-0.027817745,-0.006522788,-0.03494989,0.015885316,-0.009982836
4/10/2015,0.014103718,-0.001381308,0.033593247,0.028987586,0.032992053,0.015363846,0.011697565,0.008922424,0.133781952,0.0211274,0.006092724,0.014908728,0.035706657,0.023997255,0.019309998,0.004904468,0.020348734,0.025890387,0.002623571,0.034877383,0.003105607,0.030366031,0.011099169,-0.000835637,0.013877236,0.011290788,0.015953887,0.006159545,-0.000991489,0.014836023,0.016838934
4/3/2015,0.016655606,0.025282361,0.002884772,0.007129123,0.007624035,0.009543739,-0.003635326,0.004917654,0.003212734,0.018387703,0.005954428,0.000311591,-0.037896456,-0.007000645,0.022782457,0.014859025,-0.011722567,-0.004290431,-0.011319203,-0.016736844,-0.002205079,-0.004353249,0.001457248,0.005677799,-0.005523219,0.001965635,-0.003821654,0.018566098,-0.007650694,0.008577515,0.002877894
3/27/2015,-0.021273152,-0.058895482,-0.037255204,-0.018899149,-0.04715661,-0.026029435,-0.036855954,-0.027583357,-0.021488947,-0.026602517,-0.031383471,-0.015343003,0.021798352,-0.020322385,-0.036277758,-0.014121239,-0.000927868,-0.018122307,-0.014270097,-0.045565525,-0.020807097,0.008141685,-0.029095579,-0.023979741,-0.009529925,-0.021662753,-0.028132855,-0.020383894,-0.022967028,-0.01142035,-0.022586099
3/20/2015,0.018518432,0.025720913,0.019146454,0.024437112,0.01773729,0.05186871,-0.079607993,0.018523285,0.014274606,0.019819281,0.022987412,0.054244418,0.012210978,0.031647864,0.012220079,0.018371739,0.007238915,0.022781649,0.041476611,0.03560802,0.062409657,0.007326176,0.034943859,0.027814225,0.033195636,0.006045396,0.017244818,0.01463443,0.016229044,0.007956621,0.026290206
3/13/2015,-0.024062854,0.003604509,-0.010174135,-0.010421177,-0.034819809,-0.018814206,0.029755085,0.024922829,-0.015061732,0.012917086,0.008360281,-0.026985267,-0.07052196,-0.009030734,0.001804979,-0.031284831,-0.008062815,-0.009905568,-0.00326404,-0.023406985,-0.011415618,0.000882535,-0.010091884,0.008658098,0.024118504,-0.005794211,-0.016131536,0.011325314,-0.002401226,-0.020767518,-0.008660214
